Date,StoreID,ProductID,QuantitySold,SalesPrice,HasPromotion
2025-10-03,S019,SKU_BER03,7,2.36,0
2025-10-03,S019,SKU_BER04,6,2.18,1
2025-10-03,S019,SKU_LEA01,11,1.88,0
2025-10-03,S019,SKU_LEA02,10,1.37,1
2025-10-03,S019,SKU_LEA03,10,1.71,0
2025-10-03,S019,SKU_LEA04,11,1.6,1
2025-10-03,S019,SKU_BAN01,25,0.99,1
2025-10-03,S019,SKU_BAN02,19,1.23,0
2025-10-03,S019,SKU_BAN03,19,0.92,1
2025-10-03,S019,SKU_BAN04,26,0.85,1
2025-10-03,S019,SKU_CIT01,9,1.68,1
2025-10-03,S019,SKU_CIT02,10,2.01,0
2025-10-03,S019,SKU_CIT03,11,1.96,0
2025-10-03,S019,SKU_CIT04,6,1.83,1
2025-10-03,S019,SKU_TOM01,16,2.14,0
2025-10-03,S019,SKU_TOM02,16,2.05,0
2025-10-03,S019,SKU_TOM03,14,2.28,0
2025-10-03,S019,SKU_TOM04,19,2.14,0
2025-10-03,S019,SKU_ROO01,11,1.41,0
2025-10-03,S019,SKU_ROO02,13,1.41,1
2025-10-03,S019,SKU_ROO03,18,1.53,0
2025-10-03,S019,SKU_ROO04,20,1.46,0
2025-10-03,S020,SKU_BER01,13,2.56,0
2025-10-03,S020,SKU_BER02,11,2.39,0
2025-10-03,S020,SKU_BER03,9,2.36,0
2025-10-03,S020,SKU_BER04,13,2.18,1
2025-10-03,S020,SKU_LEA01,11,1.88,0
2025-10-03,S020,SKU_LEA02,14,1.37,1
2025-10-03,S020,SKU_LEA03,12,1.71,0
2025-10-03,S020,SKU_LEA04,14,1.6,1
2025-10-03,S020,SKU_BAN01,23,0.99,1
2025-10-03,S020,SKU_BAN02,17,1.23,0
2025-10-03,S020,SKU_BAN03,21,0.92,1
2025-10-03,S020,SKU_BAN04,18,0.85,1
2025-10-03,S020,SKU_CIT01,11,1.68,1
2025-10-03,S020,SKU_CIT02,9,2.01,0
2025-10-03,S020,SKU_CIT03,9,1.96,0
2025-10-03,S020,SKU_CIT04,14,1.83,1
2025-10-03,S020,SKU_TOM01,18,2.14,0
2025-10-03,S020,SKU_TOM02,22,2.05,0
2025-10-03,S020,SKU_TOM03,25,2.28,0
2025-10-03,S020,SKU_TOM04,16,2.14,0
2025-10-03,S020,SKU_ROO01,13,1.41,0
2025-10-03,S020,SKU_ROO02,24,1.41,1
2025-10-03,S020,SKU_ROO03,17,1.53,0
2025-10-03,S020,SKU_ROO04,15,1.46,0
2025-10-04,S001,SKU_BER01,16,2.56,0
2025-10-04,S001,SKU_BER02,5,2.39,0
2025-10-04,S001,SKU_BER03,9,2.36,0
2025-10-04,S001,SKU_BER04,11,2.18,1
2025-10-04,S001,SKU_LEA01,16,1.88,0
2025-10-04,S001,SKU_LEA02,17,1.37,1
2025-10-04,S001,SKU_LEA03,12,1.71,0
2025-10-04,S001,SKU_LEA04,19,1.6,1
2025-10-04,S001,SKU_BAN01,18,0.99,1
2025-10-04,S001,SKU_BAN02,17,1.23,0
2025-10-04,S001,SKU_BAN03,15,0.92,1
2025-10-04,S001,SKU_BAN04,19,0.85,1
2025-10-04,S001,SKU_CIT01,6,1.68,1
2025-10-04,S001,SKU_CIT02,10,2.01,0
2025-10-04,S001,SKU_CIT03,8,1.96,0
2025-10-04,S001,SKU_CIT04,10,1.83,1
2025-10-04,S001,SKU_TOM01,17,2.14,0
2025-10-04,S001,SKU_TOM02,24,2.05,0
2025-10-04,S001,SKU_TOM03,23,2.28,0
2025-10-04,S001,SKU_TOM04,21,2.14,0
2025-10-04,S001,SKU_ROO01,17,1.41,0
2025-10-04,S001,SKU_ROO02,15,1.41,1
2025-10-04,S001,SKU_ROO03,22,1.53,0
2025-10-04,S001,SKU_ROO04,13,1.46,0
2025-10-04,S002,SKU_BER01,10,2.56,0
2025-10-04,S002,SKU_BER02,17,2.39,0
2025-10-04,S002,SKU_BER03,11,2.36,0
2025-10-04,S002,SKU_BER04,17,2.18,1
2025-10-04,S002,SKU_LEA01,20,1.88,0
2025-10-04,S002,SKU_LEA02,14,1.37,1
2025-10-04,S002,SKU_LEA03,23,1.71,0
2025-10-04,S002,SKU_LEA04,23,1.6,1
2025-10-04,S002,SKU_BAN01,18,0.99,1
2025-10-04,S002,SKU_BAN02,13,1.23,0
2025-10-04,S002,SKU_BAN03,29,0.92,1
2025-10-04,S002,SKU_BAN04,30,0.85,1
2025-10-04,S002,SKU_CIT01,13,1.68,1
2025-10-04,S002,SKU_CIT02,9,2.01,0
2025-10-04,S002,SKU_CIT03,8,1.96,0
2025-10-04,S002,SKU_CIT04,9,1.83,1
2025-10-04,S002,SKU_TOM01,23,2.14,0
2025-10-04,S002,SKU_TOM02,15,2.05,0
2025-10-04,S002,SKU_TOM03,18,2.28,0
2025-10-04,S002,SKU_TOM04,21,2.14,0
2025-10-04,S002,SKU_ROO01,14,1.41,0
2025-10-04,S002,SKU_ROO02,15,1.41,1
2025-10-04,S002,SKU_ROO03,19,1.53,0
2025-10-04,S002,SKU_ROO04,26,1.46,0
2025-10-04,S003,SKU_BER01,13,2.56,0
2025-10-04,S003,SKU_BER02,13,2.39,0
2025-10-04,S003,SKU_BER03,12,2.36,0
2025-10-04,S003,SKU_BER04,12,2.18,1
2025-10-04,S003,SKU_LEA01,22,1.88,0
2025-10-04,S003,SKU_LEA02,14,1.37,1
2025-10-04,S003,SKU_LEA03,17,1.71,0
2025-10-04,S003,SKU_LEA04,17,1.6,1
2025-10-04,S003,SKU_BAN01,29,0.99,1
2025-10-04,S003,SKU_BAN02,19,1.23,0
2025-10-04,S003,SKU_BAN03,36,0.92,1
2025-10-04,S003,SKU_BAN04,30,0.85,1
2025-10-04,S003,SKU_CIT01,5,1.68,1
2025-10-04,S003,SKU_CIT02,12,2.01,0
2025-10-04,S003,SKU_CIT03,7,1.96,0
2025-10-04,S003,SKU_CIT04,18,1.83,1
2025-10-04,S003,SKU_TOM01,22,2.14,0
2025-10-04,S003,SKU_TOM02,21,2.05,0
2025-10-04,S003,SKU_TOM03,17,2.28,0
2025-10-04,S003,SKU_TOM04,21,2.14,0
2025-10-04,S003,SKU_ROO01,20,1.41,0
2025-10-04,S003,SKU_ROO02,19,1.41,1
2025-10-04,S003,SKU_ROO03,15,1.53,0
2025-10-04,S003,SKU_ROO04,15,1.46,0
2025-10-04,S004,SKU_BER01,12,2.56,0
2025-10-04,S004,SKU_BER02,14,2.39,0
2025-10-04,S004,SKU_BER03,14,2.36,0
2025-10-04,S004,SKU_BER04,10,2.18,1
2025-10-04,S004,SKU_LEA01,15,1.88,0
2025-10-04,S004,SKU_LEA02,13,1.37,1
2025-10-04,S004,SKU_LEA03,16,1.71,0
2025-10-04,S004,SKU_LEA04,25,1.6,1
2025-10-04,S004,SKU_BAN01,19,0.99,1
2025-10-04,S004,SKU_BAN02,21,1.23,0
2025-10-04,S004,SKU_BAN03,26,0.92,1
2025-10-04,S004,SKU_BAN04,12,0.85,1
2025-10-04,S004,SKU_CIT01,11,1.68,1
2025-10-04,S004,SKU_CIT02,11,2.01,0
2025-10-04,S004,SKU_CIT03,7,1.96,0
2025-10-04,S004,SKU_CIT04,15,1.83,1
2025-10-04,S004,SKU_TOM01,15,2.14,0
2025-10-04,S004,SKU_TOM02,17,2.05,0
2025-10-04,S004,SKU_TOM03,22,2.28,0
2025-10-04,S004,SKU_TOM04,19,2.14,0
2025-10-04,S004,SKU_ROO01,22,1.41,0
2025-10-04,S004,SKU_ROO02,17,1.41,1
2025-10-04,S004,SKU_ROO03,17,1.53,0
2025-10-04,S004,SKU_ROO04,17,1.46,0
2025-10-04,S005,SKU_BER01,13,2.56,0
2025-10-04,S005,SKU_BER02,15,2.39,0
2025-10-04,S005,SKU_BER03,12,2.36,0
2025-10-04,S005,SKU_BER04,9,2.18,1
2025-10-04,S005,SKU_LEA01,15,1.88,0
2025-10-04,S005,SKU_LEA02,14,1.37,1
2025-10-04,S005,SKU_LEA03,18,1.71,0
2025-10-04,S005,SKU_LEA04,23,1.6,1
2025-10-04,S005,SKU_BAN01,30,0.99,1
2025-10-04,S005,SKU_BAN02,19,1.23,0
2025-10-04,S005,SKU_BAN03,19,0.92,1
2025-10-04,S005,SKU_BAN04,26,0.85,1
2025-10-04,S005,SKU_CIT01,13,1.68,1
2025-10-04,S005,SKU_CIT02,6,2.01,0
2025-10-04,S005,SKU_CIT03,11,1.96,0
2025-10-04,S005,SKU_CIT04,13,1.83,1
2025-10-04,S005,SKU_TOM01,24,2.14,0
2025-10-04,S005,SKU_TOM02,14,2.05,0
2025-10-04,S005,SKU_TOM03,19,2.28,0
2025-10-04,S005,SKU_TOM04,16,2.14,0
2025-10-04,S005,SKU_ROO01,15,1.41,0
2025-10-04,S005,SKU_ROO02,17,1.41,1
2025-10-04,S005,SKU_ROO03,16,1.53,0
2025-10-04,S005,SKU_ROO04,8,1.46,0
2025-10-04,S006,SKU_BER01,10,2.56,0
2025-10-04,S006,SKU_BER02,19,2.39,0
2025-10-04,S006,SKU_BER03,17,2.36,0
2025-10-04,S006,SKU_BER04,13,2.18,1
2025-10-04,S006,SKU_LEA01,17,1.88,0
2025-10-04,S006,SKU_LEA02,12,1.37,1
2025-10-04,S006,SKU_LEA03,12,1.71,0
2025-10-04,S006,SKU_LEA04,20,1.6,1
2025-10-04,S006,SKU_BAN01,14,0.99,1
2025-10-04,S006,SKU_BAN02,20,1.23,0
2025-10-04,S006,SKU_BAN03,23,0.92,1
2025-10-04,S006,SKU_BAN04,12,0.85,1
2025-10-04,S006,SKU_CIT01,9,1.68,1
2025-10-04,S006,SKU_CIT02,12,2.01,0
2025-10-04,S006,SKU_CIT03,9,1.96,0
2025-10-04,S006,SKU_CIT04,11,1.83,1
2025-10-04,S006,SKU_TOM01,26,2.14,0
2025-10-04,S006,SKU_TOM02,22,2.05,0
2025-10-04,S006,SKU_TOM03,13,2.28,0
2025-10-04,S006,SKU_TOM04,19,2.14,0
2025-10-04,S006,SKU_ROO01,19,1.41,0
2025-10-04,S006,SKU_ROO02,14,1.41,1
2025-10-04,S006,SKU_ROO03,16,1.53,0
2025-10-04,S006,SKU_ROO04,23,1.46,0
2025-10-04,S007,SKU_BER01,8,2.56,0
2025-10-04,S007,SKU_BER02,14,2.39,0
2025-10-04,S007,SKU_BER03,21,2.36,0
2025-10-04,S007,SKU_BER04,11,2.18,1
2025-10-04,S007,SKU_LEA01,14,1.88,0
2025-10-04,S007,SKU_LEA02,16,1.37,1
2025-10-04,S007,SKU_LEA03,15,1.71,0
2025-10-04,S007,SKU_LEA04,19,1.6,1
2025-10-04,S007,SKU_BAN01,23,0.99,1
2025-10-04,S007,SKU_BAN02,17,1.23,0
2025-10-04,S007,SKU_BAN03,20,0.92,1
2025-10-04,S007,SKU_BAN04,21,0.85,1
2025-10-04,S007,SKU_CIT01,12,1.68,1
2025-10-04,S007,SKU_CIT02,6,2.01,0
2025-10-04,S007,SKU_CIT03,8,1.96,0
2025-10-04,S007,SKU_CIT04,4,1.83,1
2025-10-04,S007,SKU_TOM01,20,2.14,0
2025-10-04,S007,SKU_TOM02,18,2.05,0
2025-10-04,S007,SKU_TOM03,15,2.28,0
2025-10-04,S007,SKU_TOM04,24,2.14,0
2025-10-04,S007,SKU_ROO01,12,1.41,0
2025-10-04,S007,SKU_ROO02,10,1.41,1
2025-10-04,S007,SKU_ROO03,18,1.53,0
2025-10-04,S007,SKU_ROO04,14,1.46,0
2025-10-04,S008,SKU_BER01,12,2.56,0
2025-10-04,S008,SKU_BER02,12,2.39,0
2025-10-04,S008,SKU_BER03,6,2.36,0
2025-10-04,S008,SKU_BER04,11,2.18,1
2025-10-04,S008,SKU_LEA01,16,1.88,0
2025-10-04,S008,SKU_LEA02,14,1.37,1
2025-10-04,S008,SKU_LEA03,15,1.71,0
2025-10-04,S008,SKU_LEA04,25,1.6,1
2025-10-04,S008,SKU_BAN01,13,0.99,1
2025-10-04,S008,SKU_BAN02,18,1.23,0
2025-10-04,S008,SKU_BAN03,23,0.92,1
2025-10-04,S008,SKU_BAN04,23,0.85,1
2025-10-04,S008,SKU_CIT01,10,1.68,1
2025-10-04,S008,SKU_CIT02,10,2.01,0
2025-10-04,S008,SKU_CIT03,12,1.96,0
2025-10-04,S008,SKU_CIT04,13,1.83,1
2025-10-04,S008,SKU_TOM01,22,2.14,0
2025-10-04,S008,SKU_TOM02,16,2.05,0
2025-10-04,S008,SKU_TOM03,19,2.28,0
2025-10-04,S008,SKU_TOM04,21,2.14,0
2025-10-04,S008,SKU_ROO01,20,1.41,0
2025-10-04,S008,SKU_ROO02,12,1.41,1
2025-10-04,S008,SKU_ROO03,19,1.53,0
2025-10-04,S008,SKU_ROO04,18,1.46,0
2025-10-04,S009,SKU_BER01,16,2.56,0
2025-10-04,S009,SKU_BER02,14,2.39,0
2025-10-04,S009,SKU_BER03,12,2.36,0
2025-10-04,S009,SKU_BER04,18,2.18,1
2025-10-04,S009,SKU_LEA01,11,1.88,0
2025-10-04,S009,SKU_LEA02,16,1.37,1
2025-10-04,S009,SKU_LEA03,21,1.71,0
2025-10-04,S009,SKU_LEA04,11,1.6,1
2025-10-04,S009,SKU_BAN01,23,0.99,1
2025-10-04,S009,SKU_BAN02,16,1.23,0
2025-10-04,S009,SKU_BAN03,22,0.92,1
2025-10-04,S009,SKU_BAN04,18,0.85,1
2025-10-04,S009,SKU_CIT01,16,1.68,1
2025-10-04,S009,SKU_CIT02,11,2.01,0
2025-10-04,S009,SKU_CIT03,9,1.96,0
2025-10-04,S009,SKU_CIT04,11,1.83,1
2025-10-04,S009,SKU_TOM01,21,2.14,0
2025-10-04,S009,SKU_TOM02,26,2.05,0
2025-10-04,S009,SKU_TOM03,18,2.28,0
2025-10-04,S009,SKU_TOM04,17,2.14,0
2025-10-04,S009,SKU_ROO01,17,1.41,0
2025-10-04,S009,SKU_ROO02,26,1.41,1
2025-10-04,S009,SKU_ROO03,11,1.53,0
2025-10-04,S009,SKU_ROO04,16,1.46,0
2025-10-04,S010,SKU_BER01,11,2.56,0
2025-10-04,S010,SKU_BER02,6,2.39,0
2025-10-04,S010,SKU_BER03,9,2.36,0
2025-10-04,S010,SKU_BER04,12,2.18,1
2025-10-04,S010,SKU_LEA01,15,1.88,0
2025-10-04,S010,SKU_LEA02,14,1.37,1
2025-10-04,S010,SKU_LEA03,9,1.71,0
2025-10-04,S010,SKU_LEA04,13,1.6,1
2025-10-04,S010,SKU_BAN01,17,0.99,1
2025-10-04,S010,SKU_BAN02,15,1.23,0
2025-10-04,S010,SKU_BAN03,32,0.92,1
2025-10-04,S010,SKU_BAN04,21,0.85,1
2025-10-04,S010,SKU_CIT01,8,1.68,1
2025-10-04,S010,SKU_CIT02,11,2.01,0
2025-10-04,S010,SKU_CIT03,17,1.96,0
2025-10-04,S010,SKU_CIT04,9,1.83,1
2025-10-04,S010,SKU_TOM01,24,2.14,0
2025-10-04,S010,SKU_TOM02,25,2.05,0
2025-10-04,S010,SKU_TOM03,16,2.28,0
2025-10-04,S010,SKU_TOM04,15,2.14,0
2025-10-04,S010,SKU_ROO01,23,1.41,0
2025-10-04,S010,SKU_ROO02,19,1.41,1
2025-10-04,S010,SKU_ROO03,19,1.53,0
2025-10-04,S010,SKU_ROO04,21,1.46,0
2025-10-04,S011,SKU_BER01,13,2.56,0
2025-10-04,S011,SKU_BER02,14,2.39,0
2025-10-04,S011,SKU_BER03,10,2.36,0
2025-10-04,S011,SKU_BER04,19,2.18,1
2025-10-04,S011,SKU_LEA01,11,1.88,0
2025-10-04,S011,SKU_LEA02,11,1.37,1
2025-10-04,S011,SKU_LEA03,16,1.71,0
2025-10-04,S011,SKU_LEA04,10,1.6,1
2025-10-04,S011,SKU_BAN01,21,0.99,1
2025-10-04,S011,SKU_BAN02,28,1.23,0
2025-10-04,S011,SKU_BAN03,22,0.92,1
2025-10-04,S011,SKU_BAN04,20,0.85,1
2025-10-04,S011,SKU_CIT01,10,1.68,1
2025-10-04,S011,SKU_CIT02,15,2.01,0
2025-10-04,S011,SKU_CIT03,13,1.96,0
2025-10-04,S011,SKU_CIT04,13,1.83,1
2025-10-04,S011,SKU_TOM01,19,2.14,0
2025-10-04,S011,SKU_TOM02,14,2.05,0
2025-10-04,S011,SKU_TOM03,22,2.28,0
2025-10-04,S011,SKU_TOM04,24,2.14,0
2025-10-04,S011,SKU_ROO01,16,1.41,0
2025-10-04,S011,SKU_ROO02,22,1.41,1
2025-10-04,S011,SKU_ROO03,14,1.53,0
2025-10-04,S011,SKU_ROO04,9,1.46,0
2025-10-04,S012,SKU_BER01,13,2.56,0
2025-10-04,S012,SKU_BER02,15,2.39,0
2025-10-04,S012,SKU_BER03,12,2.36,0
2025-10-04,S012,SKU_BER04,14,2.18,1
2025-10-04,S012,SKU_LEA01,14,1.88,0
2025-10-04,S012,SKU_LEA02,22,1.37,1
2025-10-04,S012,SKU_LEA03,19,1.71,0
2025-10-04,S012,SKU_LEA04,13,1.6,1
2025-10-04,S012,SKU_BAN01,17,0.99,1
2025-10-04,S012,SKU_BAN02,19,1.23,0
2025-10-04,S012,SKU_BAN03,29,0.92,1
2025-10-04,S012,SKU_BAN04,26,0.85,1
2025-10-04,S012,SKU_CIT01,10,1.68,1
2025-10-04,S012,SKU_CIT02,12,2.01,0
2025-10-04,S012,SKU_CIT03,14,1.96,0
2025-10-04,S012,SKU_CIT04,9,1.83,1
2025-10-04,S012,SKU_TOM01,25,2.14,0
2025-10-04,S012,SKU_TOM02,18,2.05,0
2025-10-04,S012,SKU_TOM03,28,2.28,0
2025-10-04,S012,SKU_TOM04,22,2.14,0
2025-10-04,S012,SKU_ROO01,13,1.41,0
2025-10-04,S012,SKU_ROO02,7,1.41,1
2025-10-04,S012,SKU_ROO03,13,1.53,0
2025-10-04,S012,SKU_ROO04,11,1.46,0
2025-10-04,S013,SKU_BER01,12,2.56,0
2025-10-04,S013,SKU_BER02,9,2.39,0
2025-10-04,S013,SKU_BER03,12,2.36,0
2025-10-04,S013,SKU_BER04,11,2.18,1
2025-10-04,S013,SKU_LEA01,13,1.88,0
2025-10-04,S013,SKU_LEA02,15,1.37,1
2025-10-04,S013,SKU_LEA03,15,1.71,0
2025-10-04,S013,SKU_LEA04,11,1.6,1
2025-10-04,S013,SKU_BAN01,15,0.99,1
2025-10-04,S013,SKU_BAN02,29,1.23,0
2025-10-04,S013,SKU_BAN03,17,0.92,1
2025-10-04,S013,SKU_BAN04,21,0.85,1
2025-10-04,S013,SKU_CIT01,15,1.68,1
2025-10-04,S013,SKU_CIT02,7,2.01,0
2025-10-04,S013,SKU_CIT03,10,1.96,0
2025-10-04,S013,SKU_CIT04,13,1.83,1
2025-10-04,S013,SKU_TOM01,15,2.14,0
2025-10-04,S013,SKU_TOM02,15,2.05,0
2025-10-04,S013,SKU_TOM03,15,2.28,0
2025-10-04,S013,SKU_TOM04,10,2.14,0
2025-10-04,S013,SKU_ROO01,12,1.41,0
2025-10-04,S013,SKU_ROO02,10,1.41,1
2025-10-04,S013,SKU_ROO03,16,1.53,0
2025-10-04,S013,SKU_ROO04,16,1.46,0
2025-10-04,S014,SKU_BER01,24,2.56,0
2025-10-04,S014,SKU_BER02,13,2.39,0
2025-10-04,S014,SKU_BER03,11,2.36,0
2025-10-04,S014,SKU_BER04,17,2.18,1
2025-10-04,S014,SKU_LEA01,20,1.88,0
2025-10-04,S014,SKU_LEA02,16,1.37,1
2025-10-04,S014,SKU_LEA03,21,1.71,0
2025-10-04,S014,SKU_LEA04,19,1.6,1
2025-10-04,S014,SKU_BAN01,26,0.99,1
2025-10-04,S014,SKU_BAN02,24,1.23,0
2025-10-04,S014,SKU_BAN03,31,0.92,1
2025-10-04,S014,SKU_BAN04,34,0.85,1
2025-10-04,S014,SKU_CIT01,14,1.68,1
2025-10-04,S014,SKU_CIT02,8,2.01,0
2025-10-04,S014,SKU_CIT03,12,1.96,0
2025-10-04,S014,SKU_CIT04,15,1.83,1
2025-10-04,S014,SKU_TOM01,13,2.14,0
2025-10-04,S014,SKU_TOM02,16,2.05,0
2025-10-04,S014,SKU_TOM03,17,2.28,0
2025-10-04,S014,SKU_TOM04,17,2.14,0
2025-10-04,S014,SKU_ROO01,11,1.41,0
2025-10-04,S014,SKU_ROO02,14,1.41,1
2025-10-04,S014,SKU_ROO03,19,1.53,0
2025-10-04,S014,SKU_ROO04,14,1.46,0
2025-10-04,S015,SKU_BER01,13,2.56,0
2025-10-04,S015,SKU_BER02,11,2.39,0
2025-10-04,S015,SKU_BER03,14,2.36,0
2025-10-04,S015,SKU_BER04,11,2.18,1
2025-10-04,S015,SKU_LEA01,13,1.88,0
2025-10-04,S015,SKU_LEA02,18,1.37,1
2025-10-04,S015,SKU_LEA03,13,1.71,0
2025-10-04,S015,SKU_LEA04,18,1.6,1
2025-10-04,S015,SKU_BAN01,16,0.99,1
2025-10-04,S015,SKU_BAN02,19,1.23,0
2025-10-04,S015,SKU_BAN03,39,0.92,1
2025-10-04,S015,SKU_BAN04,23,0.85,1
2025-10-04,S015,SKU_CIT01,11,1.68,1
2025-10-04,S015,SKU_CIT02,10,2.01,0
2025-10-04,S015,SKU_CIT03,8,1.96,0
2025-10-04,S015,SKU_CIT04,9,1.83,1
2025-10-04,S015,SKU_TOM01,16,2.14,0
2025-10-04,S015,SKU_TOM02,27,2.05,0
2025-10-04,S015,SKU_TOM03,25,2.28,0
2025-10-04,S015,SKU_TOM04,19,2.14,0
2025-10-04,S015,SKU_ROO01,15,1.41,0
2025-10-04,S015,SKU_ROO02,9,1.41,1
2025-10-04,S015,SKU_ROO03,20,1.53,0
2025-10-04,S015,SKU_ROO04,16,1.46,0
2025-10-04,S016,SKU_BER01,14,2.56,0
2025-10-04,S016,SKU_BER02,12,2.39,0
2025-10-04,S016,SKU_BER03,15,2.36,0
2025-10-04,S016,SKU_BER04,13,2.18,1
2025-10-04,S016,SKU_LEA01,17,1.88,0
2025-10-04,S016,SKU_LEA02,20,1.37,1
2025-10-04,S016,SKU_LEA03,13,1.71,0
2025-10-04,S016,SKU_LEA04,21,1.6,1
2025-10-04,S016,SKU_BAN01,24,0.99,1
2025-10-04,S016,SKU_BAN02,17,1.23,0
2025-10-04,S016,SKU_BAN03,22,0.92,1
2025-10-04,S016,SKU_BAN04,21,0.85,1
2025-10-04,S016,SKU_CIT01,4,1.68,1
2025-10-04,S016,SKU_CIT02,6,2.01,0
2025-10-04,S016,SKU_CIT03,15,1.96,0
2025-10-04,S016,SKU_CIT04,8,1.83,1
2025-10-04,S016,SKU_TOM01,20,2.14,0
2025-10-04,S016,SKU_TOM02,18,2.05,0
2025-10-04,S016,SKU_TOM03,16,2.28,0
2025-10-04,S016,SKU_TOM04,12,2.14,0
2025-10-04,S016,SKU_ROO01,13,1.41,0
2025-10-04,S016,SKU_ROO02,15,1.41,1
2025-10-04,S016,SKU_ROO03,10,1.53,0
2025-10-04,S016,SKU_ROO04,13,1.46,0
2025-10-04,S017,SKU_BER01,11,2.56,0
2025-10-04,S017,SKU_BER02,14,2.39,0
2025-10-04,S017,SKU_BER03,10,2.36,0
2025-10-04,S017,SKU_BER04,7,2.18,1
2025-10-04,S017,SKU_LEA01,12,1.88,0
2025-10-04,S017,SKU_LEA02,16,1.37,1
2025-10-04,S017,SKU_LEA03,14,1.71,0
2025-10-04,S017,SKU_LEA04,22,1.6,1
2025-10-04,S017,SKU_BAN01,25,0.99,1
2025-10-04,S017,SKU_BAN02,21,1.23,0
2025-10-04,S017,SKU_BAN03,24,0.92,1
2025-10-04,S017,SKU_BAN04,25,0.85,1
2025-10-04,S017,SKU_CIT01,13,1.68,1
2025-10-04,S017,SKU_CIT02,8,2.01,0
2025-10-04,S017,SKU_CIT03,10,1.96,0
2025-10-04,S017,SKU_CIT04,11,1.83,1
2025-10-04,S017,SKU_TOM01,19,2.14,0
2025-10-04,S017,SKU_TOM02,11,2.05,0
2025-10-04,S017,SKU_TOM03,19,2.28,0
2025-10-04,S017,SKU_TOM04,26,2.14,0
2025-10-04,S017,SKU_ROO01,17,1.41,0
2025-10-04,S017,SKU_ROO02,19,1.41,1
2025-10-04,S017,SKU_ROO03,14,1.53,0
2025-10-04,S017,SKU_ROO04,20,1.46,0
2025-10-04,S018,SKU_BER01,7,2.56,0
2025-10-04,S018,SKU_BER02,20,2.39,0
2025-10-04,S018,SKU_BER03,18,2.36,0
2025-10-04,S018,SKU_BER04,9,2.18,1
2025-10-04,S018,SKU_LEA01,13,1.88,0
2025-10-04,S018,SKU_LEA02,14,1.37,1
2025-10-04,S018,SKU_LEA03,15,1.71,0
2025-10-04,S018,SKU_LEA04,19,1.6,1
2025-10-04,S018,SKU_BAN01,20,0.99,1
2025-10-04,S018,SKU_BAN02,19,1.23,0
2025-10-04,S018,SKU_BAN03,27,0.92,1
2025-10-04,S018,SKU_BAN04,24,0.85,1
2025-10-04,S018,SKU_CIT01,9,1.68,1
2025-10-04,S018,SKU_CIT02,6,2.01,0
2025-10-04,S018,SKU_CIT03,13,1.96,0
2025-10-04,S018,SKU_CIT04,8,1.83,1
2025-10-04,S018,SKU_TOM01,18,2.14,0
2025-10-04,S018,SKU_TOM02,12,2.05,0
2025-10-04,S018,SKU_TOM03,22,2.28,0
2025-10-04,S018,SKU_TOM04,11,2.14,0
2025-10-04,S018,SKU_ROO01,19,1.41,0
2025-10-04,S018,SKU_ROO02,12,1.41,1
2025-10-04,S018,SKU_ROO03,11,1.53,0
2025-10-04,S018,SKU_ROO04,19,1.46,0
2025-10-04,S019,SKU_BER01,16,2.56,0
2025-10-04,S019,SKU_BER02,10,2.39,0
2025-10-04,S019,SKU_BER03,13,2.36,0
2025-10-04,S019,SKU_BER04,14,2.18,1
2025-10-04,S019,SKU_LEA01,16,1.88,0
2025-10-04,S019,SKU_LEA02,20,1.37,1
2025-10-04,S019,SKU_LEA03,11,1.71,0
2025-10-04,S019,SKU_LEA04,17,1.6,1
2025-10-04,S019,SKU_BAN01,14,0.99,1
2025-10-04,S019,SKU_BAN02,15,1.23,0
2025-10-04,S019,SKU_BAN03,27,0.92,1
2025-10-04,S019,SKU_BAN04,18,0.85,1
2025-10-04,S019,SKU_CIT01,4,1.68,1
2025-10-04,S019,SKU_CIT02,4,2.01,0
2025-10-04,S019,SKU_CIT03,11,1.96,0
2025-10-04,S019,SKU_CIT04,7,1.83,1
2025-10-04,S019,SKU_TOM01,16,2.14,0
2025-10-04,S019,SKU_TOM02,24,2.05,0
2025-10-04,S019,SKU_TOM03,18,2.28,0
2025-10-04,S019,SKU_TOM04,20,2.14,0
2025-10-04,S019,SKU_ROO01,17,1.41,0
2025-10-04,S019,SKU_ROO02,14,1.41,1
2025-10-04,S019,SKU_ROO03,21,1.53,0
2025-10-04,S019,SKU_ROO04,10,1.46,0
2025-10-04,S020,SKU_BER01,8,2.56,0
2025-10-04,S020,SKU_BER02,11,2.39,0
2025-10-04,S020,SKU_BER03,15,2.36,0
2025-10-04,S020,SKU_BER04,16,2.18,1
2025-10-04,S020,SKU_LEA01,15,1.88,0
2025-10-04,S020,SKU_LEA02,19,1.37,1
2025-10-04,S020,SKU_LEA03,14,1.71,0
2025-10-04,S020,SKU_LEA04,15,1.6,1
2025-10-04,S020,SKU_BAN01,23,0.99,1
2025-10-04,S020,SKU_BAN02,20,1.23,0
2025-10-04,S020,SKU_BAN03,17,0.92,1
2025-10-04,S020,SKU_BAN04,31,0.85,1
2025-10-04,S020,SKU_CIT01,9,1.68,1
2025-10-04,S020,SKU_CIT02,8,2.01,0
2025-10-04,S020,SKU_CIT03,7,1.96,0
2025-10-04,S020,SKU_CIT04,8,1.83,1
2025-10-04,S020,SKU_TOM01,16,2.14,0
2025-10-04,S020,SKU_TOM02,26,2.05,0
