Date,StoreID,ProductID,StockLevel,delivery_units,WasteQty,StockoutFlag
2025-10-04,S008,SKU_ROO01,242,62,5,0
2025-10-04,S008,SKU_ROO02,226,57,4,0
2025-10-04,S008,SKU_ROO03,255,61,4,0
2025-10-04,S008,SKU_ROO04,234,59,4,0
2025-10-04,S009,SKU_BER01,122,44,9,0
2025-10-04,S009,SKU_BER02,115,45,10,0
2025-10-04,S009,SKU_BER03,99,43,9,0
2025-10-04,S009,SKU_BER04,103,47,9,0
2025-10-04,S009,SKU_LEA01,132,53,9,0
2025-10-04,S009,SKU_LEA02,151,58,11,0
2025-10-04,S009,SKU_LEA03,138,58,11,0
2025-10-04,S009,SKU_LEA04,138,55,12,0
2025-10-04,S009,SKU_BAN01,238,80,15,0
2025-10-04,S009,SKU_BAN02,249,74,14,0
2025-10-04,S009,SKU_BAN03,233,76,11,0
2025-10-04,S009,SKU_BAN04,251,79,14,0
2025-10-04,S009,SKU_CIT01,136,38,2,0
2025-10-04,S009,SKU_CIT02,145,36,2,0
2025-10-04,S009,SKU_CIT03,149,38,3,0
2025-10-04,S009,SKU_CIT04,156,37,2,0
2025-10-04,S009,SKU_TOM01,178,66,8,0
2025-10-04,S009,SKU_TOM02,232,69,12,0
2025-10-04,S009,SKU_TOM03,217,68,9,0
2025-10-04,S009,SKU_TOM04,217,71,11,0
2025-10-04,S009,SKU_ROO01,226,61,5,0
2025-10-04,S009,SKU_ROO02,210,57,3,0
2025-10-04,S009,SKU_ROO03,270,62,4,0
2025-10-04,S009,SKU_ROO04,271,64,6,0
2025-10-04,S010,SKU_BER01,126,46,10,0
2025-10-04,S010,SKU_BER02,121,47,10,0
2025-10-04,S010,SKU_BER03,102,44,10,0
2025-10-04,S010,SKU_BER04,106,44,9,0
2025-10-04,S010,SKU_LEA01,128,55,12,0
2025-10-04,S010,SKU_LEA02,144,58,10,0
2025-10-04,S010,SKU_LEA03,161,58,13,0
2025-10-04,S010,SKU_LEA04,127,58,11,0
2025-10-04,S010,SKU_BAN01,251,77,13,0
2025-10-04,S010,SKU_BAN02,227,79,13,0
2025-10-04,S010,SKU_BAN03,240,78,11,0
2025-10-04,S010,SKU_BAN04,227,79,9,0
2025-10-04,S010,SKU_CIT01,151,37,3,0
2025-10-04,S010,SKU_CIT02,148,39,3,0
2025-10-04,S010,SKU_CIT03,143,38,2,0
2025-10-04,S010,SKU_CIT04,160,38,2,0
2025-10-04,S010,SKU_TOM01,206,68,11,0
2025-10-04,S010,SKU_TOM02,215,67,13,0
2025-10-04,S010,SKU_TOM03,213,68,10,0
2025-10-04,S010,SKU_TOM04,238,69,13,0
2025-10-04,S010,SKU_ROO01,242,61,4,0
2025-10-04,S010,SKU_ROO02,230,58,4,0
2025-10-04,S010,SKU_ROO03,219,60,4,0
2025-10-04,S010,SKU_ROO04,250,61,4,0
2025-10-04,S011,SKU_BER01,116,44,8,0
2025-10-04,S011,SKU_BER02,134,47,12,0
2025-10-04,S011,SKU_BER03,128,44,10,0
2025-10-04,S011,SKU_BER04,99,43,10,0
2025-10-04,S011,SKU_LEA01,128,53,13,0
2025-10-04,S011,SKU_LEA02,148,58,14,0
2025-10-04,S011,SKU_LEA03,164,55,16,0
2025-10-04,S011,SKU_LEA04,152,58,10,0
2025-10-04,S011,SKU_BAN01,211,74,12,0
2025-10-04,S011,SKU_BAN02,228,72,13,0
2025-10-04,S011,SKU_BAN03,224,81,14,0
2025-10-04,S011,SKU_BAN04,231,73,13,0
2025-10-04,S011,SKU_CIT01,145,36,3,0
2025-10-04,S011,SKU_CIT02,139,38,3,0
2025-10-04,S011,SKU_CIT03,147,37,2,0
2025-10-04,S011,SKU_CIT04,160,40,2,0
2025-10-04,S011,SKU_TOM01,218,70,9,0
2025-10-04,S011,SKU_TOM02,232,70,11,0
2025-10-04,S011,SKU_TOM03,205,69,12,0
2025-10-04,S011,SKU_TOM04,205,72,11,0
2025-10-04,S011,SKU_ROO01,237,60,5,0
2025-10-04,S011,SKU_ROO02,220,62,4,0
2025-10-04,S011,SKU_ROO03,251,62,5,0
2025-10-04,S011,SKU_ROO04,259,60,4,0
2025-10-04,S012,SKU_BER01,120,46,8,0
2025-10-04,S012,SKU_BER02,109,46,8,0
2025-10-04,S012,SKU_BER03,113,43,7,0
2025-10-04,S012,SKU_BER04,116,47,9,0
2025-10-04,S012,SKU_LEA01,136,57,12,0
2025-10-04,S012,SKU_LEA02,134,59,9,0
2025-10-04,S012,SKU_LEA03,147,58,10,0
2025-10-04,S012,SKU_LEA04,127,54,11,0
2025-10-04,S012,SKU_BAN01,231,76,11,0
2025-10-04,S012,SKU_BAN02,240,78,10,0
2025-10-04,S012,SKU_BAN03,221,76,12,0
2025-10-04,S012,SKU_BAN04,205,75,8,0
2025-10-04,S012,SKU_CIT01,151,37,3,0
2025-10-04,S012,SKU_CIT02,155,37,2,0
2025-10-04,S012,SKU_CIT03,147,40,3,0
2025-10-04,S012,SKU_CIT04,157,40,3,0
2025-10-04,S012,SKU_TOM01,199,64,11,0
2025-10-04,S012,SKU_TOM02,233,73,9,0
2025-10-04,S012,SKU_TOM03,225,71,10,0
2025-10-04,S012,SKU_TOM04,192,69,12,0
2025-10-04,S012,SKU_ROO01,231,60,4,0
2025-10-04,S012,SKU_ROO02,234,57,3,0
2025-10-04,S012,SKU_ROO03,242,61,5,0
2025-10-04,S012,SKU_ROO04,252,60,5,0
2025-10-04,S013,SKU_BER01,126,45,11,0
2025-10-04,S013,SKU_BER02,122,43,8,0
2025-10-04,S013,SKU_BER03,114,43,9,0
2025-10-04,S013,SKU_BER04,113,46,7,0
2025-10-04,S013,SKU_LEA01,135,54,11,0
2025-10-04,S013,SKU_LEA02,139,59,11,0
2025-10-04,S013,SKU_LEA03,126,57,12,0
2025-10-04,S013,SKU_LEA04,148,57,11,0
2025-10-04,S013,SKU_BAN01,265,77,11,0
2025-10-04,S013,SKU_BAN02,237,76,14,0
2025-10-04,S013,SKU_BAN03,237,77,11,0
2025-10-04,S013,SKU_BAN04,229,77,9,0
2025-10-04,S013,SKU_CIT01,129,36,2,0
2025-10-04,S013,SKU_CIT02,144,39,3,0
2025-10-04,S013,SKU_CIT03,168,38,3,0
2025-10-04,S013,SKU_CIT04,141,38,3,0
2025-10-04,S013,SKU_TOM01,222,66,9,0
2025-10-04,S013,SKU_TOM02,235,72,12,0
2025-10-04,S013,SKU_TOM03,233,68,9,0
2025-10-04,S013,SKU_TOM04,229,72,11,0
2025-10-04,S013,SKU_ROO01,222,57,4,0
2025-10-04,S013,SKU_ROO02,247,58,4,0
2025-10-04,S013,SKU_ROO03,260,61,5,0
2025-10-04,S013,SKU_ROO04,229,62,4,0
2025-10-04,S014,SKU_BER01,101,47,10,0
2025-10-04,S014,SKU_BER02,112,44,8,0
2025-10-04,S014,SKU_BER03,113,44,9,0
2025-10-04,S014,SKU_BER04,104,45,7,0
2025-10-04,S014,SKU_LEA01,137,53,11,0
2025-10-04,S014,SKU_LEA02,154,55,14,0
2025-10-04,S014,SKU_LEA03,125,54,11,0
2025-10-04,S014,SKU_LEA04,124,54,9,0
2025-10-04,S014,SKU_BAN01,230,74,10,0
2025-10-04,S014,SKU_BAN02,242,73,11,0
2025-10-04,S014,SKU_BAN03,220,77,9,0
2025-10-04,S014,SKU_BAN04,228,76,10,0
2025-10-04,S014,SKU_CIT01,128,39,2,0
2025-10-04,S014,SKU_CIT02,150,37,2,0
2025-10-04,S014,SKU_CIT03,144,39,3,0
2025-10-04,S014,SKU_CIT04,137,37,2,0
2025-10-04,S014,SKU_TOM01,203,64,11,0
2025-10-04,S014,SKU_TOM02,222,73,13,0
2025-10-04,S014,SKU_TOM03,208,73,10,0
2025-10-04,S014,SKU_TOM04,208,67,11,0
2025-10-04,S014,SKU_ROO01,247,60,4,0
2025-10-04,S014,SKU_ROO02,220,59,4,0
2025-10-04,S014,SKU_ROO03,231,63,4,0
2025-10-04,S014,SKU_ROO04,251,62,5,0
2025-10-04,S015,SKU_BER01,123,44,8,0
2025-10-04,S015,SKU_BER02,115,44,7,0
2025-10-04,S015,SKU_BER03,120,45,8,0
2025-10-04,S015,SKU_BER04,99,44,8,0
2025-10-04,S015,SKU_LEA01,141,57,11,0
2025-10-04,S015,SKU_LEA02,131,57,9,0
2025-10-04,S015,SKU_LEA03,150,56,10,0
2025-10-04,S015,SKU_LEA04,141,59,13,0
2025-10-04,S015,SKU_BAN01,234,77,12,0
2025-10-04,S015,SKU_BAN02,253,77,11,0
2025-10-04,S015,SKU_BAN03,237,78,11,0
2025-10-04,S015,SKU_BAN04,222,75,9,0
2025-10-04,S015,SKU_CIT01,136,36,2,0
2025-10-04,S015,SKU_CIT02,146,38,2,0
2025-10-04,S015,SKU_CIT03,162,37,3,0
2025-10-04,S015,SKU_CIT04,168,37,4,0
2025-10-04,S015,SKU_TOM01,209,64,13,0
2025-10-04,S015,SKU_TOM02,209,70,10,0
2025-10-04,S015,SKU_TOM03,218,71,11,0
2025-10-04,S015,SKU_TOM04,215,68,12,0
2025-10-04,S015,SKU_ROO01,249,62,5,0
2025-10-04,S015,SKU_ROO02,224,58,5,0
2025-10-04,S015,SKU_ROO03,231,59,5,0
2025-10-04,S015,SKU_ROO04,249,59,4,0
2025-10-04,S016,SKU_BER01,131,47,9,0
2025-10-04,S016,SKU_BER02,104,44,10,0
2025-10-04,S016,SKU_BER03,108,46,9,0
2025-10-04,S016,SKU_BER04,98,43,9,0
2025-10-04,S016,SKU_LEA01,142,55,12,0
2025-10-04,S016,SKU_LEA02,131,58,11,0
2025-10-04,S016,SKU_LEA03,144,58,9,0
2025-10-04,S016,SKU_LEA04,150,56,13,0
2025-10-04,S016,SKU_BAN01,220,78,11,0
2025-10-04,S016,SKU_BAN02,228,72,10,0
2025-10-04,S016,SKU_BAN03,237,80,12,0
2025-10-04,S016,SKU_BAN04,215,76,11,0
2025-10-04,S016,SKU_CIT01,129,37,2,0
2025-10-04,S016,SKU_CIT02,141,38,2,0
2025-10-04,S016,SKU_CIT03,162,40,2,0
2025-10-04,S016,SKU_CIT04,170,40,3,0
2025-10-04,S016,SKU_TOM01,215,66,10,0
2025-10-04,S016,SKU_TOM02,207,67,10,0
2025-10-04,S016,SKU_TOM03,223,73,11,0
2025-10-04,S016,SKU_TOM04,220,67,10,0
2025-10-04,S016,SKU_ROO01,235,60,5,0
2025-10-04,S016,SKU_ROO02,212,59,4,0
2025-10-04,S016,SKU_ROO03,248,62,5,0
2025-10-04,S016,SKU_ROO04,259,64,5,0
2025-10-04,S017,SKU_BER01,114,47,10,0
2025-10-04,S017,SKU_BER02,113,45,11,0
2025-10-04,S017,SKU_BER03,118,46,11,0
2025-10-04,S017,SKU_BER04,110,46,10,0
2025-10-04,S017,SKU_LEA01,160,54,11,0
2025-10-04,S017,SKU_LEA02,154,57,14,0
2025-10-04,S017,SKU_LEA03,140,54,13,0
2025-10-04,S017,SKU_LEA04,131,55,12,0
2025-10-04,S017,SKU_BAN01,248,77,11,0
2025-10-04,S017,SKU_BAN02,225,74,14,0
2025-10-04,S017,SKU_BAN03,230,75,13,0
2025-10-04,S017,SKU_BAN04,205,74,11,0
2025-10-04,S017,SKU_CIT01,141,39,3,0
2025-10-04,S017,SKU_CIT02,141,36,2,0
2025-10-04,S017,SKU_CIT03,145,37,3,0
2025-10-04,S017,SKU_CIT04,151,39,3,0
2025-10-04,S017,SKU_TOM01,189,66,10,0
2025-10-04,S017,SKU_TOM02,226,66,12,0
2025-10-04,S017,SKU_TOM03,207,68,9,0
2025-10-04,S017,SKU_TOM04,222,71,9,0
2025-10-04,S017,SKU_ROO01,229,62,3,0
2025-10-04,S017,SKU_ROO02,240,60,4,0
2025-10-04,S017,SKU_ROO03,238,62,4,0
2025-10-04,S017,SKU_ROO04,224,62,4,0
2025-10-04,S018,SKU_BER01,128,44,10,0
2025-10-04,S018,SKU_BER02,109,47,10,0
2025-10-04,S018,SKU_BER03,113,45,11,0
2025-10-04,S018,SKU_BER04,126,43,9,0
2025-10-04,S018,SKU_LEA01,137,53,9,0
2025-10-04,S018,SKU_LEA02,145,57,10,0
2025-10-04,S018,SKU_LEA03,149,58,12,0
2025-10-04,S018,SKU_LEA04,138,55,13,0
2025-10-04,S018,SKU_BAN01,244,77,11,0
2025-10-04,S018,SKU_BAN02,244,79,14,0
2025-10-04,S018,SKU_BAN03,232,77,9,0
2025-10-04,S018,SKU_BAN04,211,76,8,0
2025-10-04,S018,SKU_CIT01,148,38,3,0
2025-10-04,S018,SKU_CIT02,164,37,3,0
2025-10-04,S018,SKU_CIT03,143,37,2,0
2025-10-04,S018,SKU_CIT04,140,39,2,0
2025-10-04,S018,SKU_TOM01,183,67,9,0
2025-10-04,S018,SKU_TOM02,204,67,12,0
2025-10-04,S018,SKU_TOM03,205,66,9,0
2025-10-04,S018,SKU_TOM04,241,71,10,0
2025-10-04,S018,SKU_ROO01,249,62,5,0
2025-10-04,S018,SKU_ROO02,243,61,5,0
2025-10-04,S018,SKU_ROO03,249,63,4,0
2025-10-04,S018,SKU_ROO04,247,62,4,0
2025-10-04,S019,SKU_BER01,109,48,10,0
2025-10-04,S019,SKU_BER02,110,46,8,0
2025-10-04,S019,SKU_BER03,115,45,9,0
2025-10-04,S019,SKU_BER04,123,46,10,0
2025-10-04,S019,SKU_LEA01,125,54,11,0
2025-10-04,S019,SKU_LEA02,137,58,10,0
2025-10-04,S019,SKU_LEA03,153,59,11,0
2025-10-04,S019,SKU_LEA04,132,54,10,0
2025-10-04,S019,SKU_BAN01,244,76,14,0
2025-10-04,S019,SKU_BAN02,234,79,14,0
2025-10-04,S019,SKU_BAN03,228,79,14,0
2025-10-04,S019,SKU_BAN04,214,77,10,0
2025-10-04,S019,SKU_CIT01,146,36,2,0
2025-10-04,S019,SKU_CIT02,156,38,3,0
2025-10-04,S019,SKU_CIT03,146,37,2,0
2025-10-04,S019,SKU_CIT04,157,39,3,0
2025-10-04,S019,SKU_TOM01,211,66,12,0
2025-10-04,S019,SKU_TOM02,190,68,9,0
2025-10-04,S019,SKU_TOM03,220,69,10,0
2025-10-04,S019,SKU_TOM04,204,68,11,0
2025-10-04,S019,SKU_ROO01,240,63,4,0
2025-10-04,S019,SKU_ROO02,253,61,4,0
2025-10-04,S019,SKU_ROO03,234,64,5,0
2025-10-04,S019,SKU_ROO04,251,59,4,0
2025-10-04,S020,SKU_BER01,119,45,12,0
2025-10-04,S020,SKU_BER02,111,47,11,0
2025-10-04,S020,SKU_BER03,121,44,11,0
2025-10-04,S020,SKU_BER04,104,43,8,0
2025-10-04,S020,SKU_LEA01,124,53,11,0
2025-10-04,S020,SKU_LEA02,137,60,9,0
2025-10-04,S020,SKU_LEA03,140,57,12,0
2025-10-04,S020,SKU_LEA04,130,57,12,0
2025-10-04,S020,SKU_BAN01,219,74,12,0
2025-10-04,S020,SKU_BAN02,244,78,12,0
2025-10-04,S020,SKU_BAN03,244,80,12,0
2025-10-04,S020,SKU_BAN04,235,77,14,0
2025-10-04,S020,SKU_CIT01,147,38,3,0
2025-10-04,S020,SKU_CIT02,151,37,3,0
2025-10-04,S020,SKU_CIT03,171,40,3,0
2025-10-04,S020,SKU_CIT04,147,40,2,0
2025-10-04,S020,SKU_TOM01,202,66,10,0
2025-10-04,S020,SKU_TOM02,197,66,8,0
2025-10-04,S020,SKU_TOM03,215,67,9,0
2025-10-04,S020,SKU_TOM04,219,67,12,0
2025-10-04,S020,SKU_ROO01,233,58,4,0
2025-10-04,S020,SKU_ROO02,234,62,4,0
2025-10-04,S020,SKU_ROO03,261,62,5,0
2025-10-04,S020,SKU_ROO04,251,59,5,0
2025-10-05,S001,SKU_BER01,104,0,10,0
2025-10-05,S001,SKU_BER02,100,0,10,0
2025-10-05,S001,SKU_BER03,96,0,8,0
2025-10-05,S001,SKU_BER04,88,0,6,0
2025-10-05,S001,SKU_LEA01,100,0,10,0
2025-10-05,S001,SKU_LEA02,125,0,10,0
2025-10-05,S001,SKU_LEA03,114,0,8,0
2025-10-05,S001,SKU_LEA04,117,0,12,0
2025-10-05,S001,SKU_BAN01,209,0,12,0
2025-10-05,S001,SKU_BAN02,215,0,13,0
2025-10-05,S001,SKU_BAN03,210,0,10,0
2025-10-05,S001,SKU_BAN04,191,0,11,0
2025-10-05,S001,SKU_CIT01,138,0,3,0
2025-10-05,S001,SKU_CIT02,133,0,2,0
2025-10-05,S001,SKU_CIT03,149,0,3,0
2025-10-05,S001,SKU_CIT04,120,0,2,0
2025-10-05,S001,SKU_TOM01,175,0,8,0
2025-10-05,S001,SKU_TOM02,199,0,11,0
2025-10-05,S001,SKU_TOM03,192,0,11,0
2025-10-05,S001,SKU_TOM04,164,0,9,0
2025-10-05,S001,SKU_ROO01,224,0,5,0
2025-10-05,S001,SKU_ROO02,219,0,4,0
2025-10-05,S001,SKU_ROO03,217,0,4,0
2025-10-05,S001,SKU_ROO04,208,0,3,0
2025-10-05,S002,SKU_BER01,117,0,9,0
2025-10-05,S002,SKU_BER02,90,0,7,0
2025-10-05,S002,SKU_BER03,100,0,8,0
2025-10-05,S002,SKU_BER04,76,0,6,0
2025-10-05,S002,SKU_LEA01,99,0,9,0
2025-10-05,S002,SKU_LEA02,110,0,11,0
2025-10-05,S002,SKU_LEA03,91,0,9,0
2025-10-05,S002,SKU_LEA04,112,0,10,0
2025-10-05,S002,SKU_BAN01,215,0,10,0
2025-10-05,S002,SKU_BAN02,201,0,12,0
2025-10-05,S002,SKU_BAN03,197,0,8,0
2025-10-05,S002,SKU_BAN04,176,0,7,0
2025-10-05,S002,SKU_CIT01,135,0,2,0
2025-10-05,S002,SKU_CIT02,141,0,2,0
2025-10-05,S002,SKU_CIT03,141,0,3,0
2025-10-05,S002,SKU_CIT04,142,0,3,0
2025-10-05,S002,SKU_TOM01,180,0,7,0
2025-10-05,S002,SKU_TOM02,194,0,10,0
2025-10-05,S002,SKU_TOM03,198,0,10,0
2025-10-05,S002,SKU_TOM04,171,0,10,0
2025-10-05,S002,SKU_ROO01,215,0,5,0
2025-10-05,S002,SKU_ROO02,223,0,5,0
2025-10-05,S002,SKU_ROO03,223,0,3,0
2025-10-05,S002,SKU_ROO04,201,0,3,0
2025-10-05,S003,SKU_BER01,94,0,6,0
2025-10-05,S003,SKU_BER02,99,0,7,0
2025-10-05,S003,SKU_BER03,99,0,7,0
2025-10-05,S003,SKU_BER04,93,0,9,0
2025-10-05,S003,SKU_LEA01,106,0,9,0
2025-10-05,S003,SKU_LEA02,121,0,9,0
2025-10-05,S003,SKU_LEA03,115,0,9,0
2025-10-05,S003,SKU_LEA04,119,0,8,0
2025-10-05,S003,SKU_BAN01,209,0,9,0
2025-10-05,S003,SKU_BAN02,192,0,8,0
2025-10-05,S003,SKU_BAN03,194,0,12,0
2025-10-05,S003,SKU_BAN04,156,0,6,0
2025-10-05,S003,SKU_CIT01,129,0,2,0
2025-10-05,S003,SKU_CIT02,138,0,3,0
2025-10-05,S003,SKU_CIT03,166,0,2,0
2025-10-05,S003,SKU_CIT04,137,0,2,0
2025-10-05,S003,SKU_TOM01,177,0,10,0
2025-10-05,S003,SKU_TOM02,209,0,12,0
2025-10-05,S003,SKU_TOM03,191,0,8,0
2025-10-05,S003,SKU_TOM04,196,0,9,0
2025-10-05,S003,SKU_ROO01,237,0,5,0
2025-10-05,S003,SKU_ROO02,175,0,3,0
2025-10-05,S003,SKU_ROO03,222,0,4,0
2025-10-05,S003,SKU_ROO04,197,0,4,0
2025-10-05,S004,SKU_BER01,91,0,6,0
2025-10-05,S004,SKU_BER02,102,0,10,0
2025-10-05,S004,SKU_BER03,94,0,6,0
2025-10-05,S004,SKU_BER04,87,0,6,0
2025-10-05,S004,SKU_LEA01,122,0,12,0
2025-10-05,S004,SKU_LEA02,110,0,10,0
2025-10-05,S004,SKU_LEA03,111,0,8,0
2025-10-05,S004,SKU_LEA04,107,0,10,0
2025-10-05,S004,SKU_BAN01,186,0,11,0
2025-10-05,S004,SKU_BAN02,212,0,8,0
2025-10-05,S004,SKU_BAN03,199,0,12,0
2025-10-05,S004,SKU_BAN04,172,0,9,0
2025-10-05,S004,SKU_CIT01,146,0,2,0
2025-10-05,S004,SKU_CIT02,131,0,2,0
2025-10-05,S004,SKU_CIT03,143,0,3,0
2025-10-05,S004,SKU_CIT04,144,0,3,0
2025-10-05,S004,SKU_TOM01,191,0,9,0
2025-10-05,S004,SKU_TOM02,191,0,10,0
2025-10-05,S004,SKU_TOM03,178,0,11,0
2025-10-05,S004,SKU_TOM04,185,0,10,0
2025-10-05,S004,SKU_ROO01,201,0,4,0
2025-10-05,S004,SKU_ROO02,213,0,5,0
2025-10-05,S004,SKU_ROO03,221,0,4,0
2025-10-05,S004,SKU_ROO04,238,0,5,0
2025-10-05,S005,SKU_BER01,94,0,8,0
2025-10-05,S005,SKU_BER02,88,0,8,0
2025-10-05,S005,SKU_BER03,91,0,6,0
2025-10-05,S005,SKU_BER04,93,0,8,0
2025-10-05,S005,SKU_LEA01,134,0,10,0
2025-10-05,S005,SKU_LEA02,119,0,8,0
2025-10-05,S005,SKU_LEA03,121,0,11,0
2025-10-05,S005,SKU_LEA04,116,0,11,0
2025-10-05,S005,SKU_BAN01,203,0,12,0
2025-10-05,S005,SKU_BAN02,229,0,9,0
2025-10-05,S005,SKU_BAN03,191,0,8,0
2025-10-05,S005,SKU_BAN04,185,0,9,0
2025-10-05,S005,SKU_CIT01,141,0,3,0
2025-10-05,S005,SKU_CIT02,143,0,3,0
2025-10-05,S005,SKU_CIT03,149,0,3,0
2025-10-05,S005,SKU_CIT04,144,0,2,0
2025-10-05,S005,SKU_TOM01,203,0,9,0
2025-10-05,S005,SKU_TOM02,192,0,11,0
2025-10-05,S005,SKU_TOM03,198,0,9,0
2025-10-05,S005,SKU_TOM04,194,0,8,0
2025-10-05,S005,SKU_ROO01,216,0,4,0
2025-10-05,S005,SKU_ROO02,205,0,3,0
2025-10-05,S005,SKU_ROO03,231,0,4,0
2025-10-05,S005,SKU_ROO04,237,0,5,0
2025-10-05,S006,SKU_BER01,109,0,8,0
2025-10-05,S006,SKU_BER02,90,0,6,0
2025-10-05,S006,SKU_BER03,87,0,7,0
2025-10-05,S006,SKU_BER04,99,0,7,0
2025-10-05,S006,SKU_LEA01,114,0,9,0
2025-10-05,S006,SKU_LEA02,103,0,9,0
2025-10-05,S006,SKU_LEA03,118,0,11,0
2025-10-05,S006,SKU_LEA04,102,0,9,0
2025-10-05,S006,SKU_BAN01,201,0,8,0
2025-10-05,S006,SKU_BAN02,214,0,11,0
2025-10-05,S006,SKU_BAN03,201,0,11,0
2025-10-05,S006,SKU_BAN04,204,0,12,0
2025-10-05,S006,SKU_CIT01,127,0,2,0
2025-10-05,S006,SKU_CIT02,137,0,2,0
2025-10-05,S006,SKU_CIT03,144,0,2,0
2025-10-05,S006,SKU_CIT04,134,0,2,0
2025-10-05,S006,SKU_TOM01,162,0,9,0
2025-10-05,S006,SKU_TOM02,191,0,10,0
2025-10-05,S006,SKU_TOM03,207,0,11,0
2025-10-05,S006,SKU_TOM04,189,0,8,0
2025-10-05,S006,SKU_ROO01,233,0,4,0
2025-10-05,S006,SKU_ROO02,215,0,5,0
2025-10-05,S006,SKU_ROO03,224,0,4,0
2025-10-05,S006,SKU_ROO04,251,0,5,0
2025-10-05,S007,SKU_BER01,104,0,8,0
2025-10-05,S007,SKU_BER02,95,0,9,0
2025-10-05,S007,SKU_BER03,74,0,5,0
2025-10-05,S007,SKU_BER04,82,0,7,0
2025-10-05,S007,SKU_LEA01,104,0,9,0
2025-10-05,S007,SKU_LEA02,115,0,10,0
2025-10-05,S007,SKU_LEA03,108,0,8,0
2025-10-05,S007,SKU_LEA04,111,0,10,0
2025-10-05,S007,SKU_BAN01,215,0,11,0
2025-10-05,S007,SKU_BAN02,213,0,13,0
2025-10-05,S007,SKU_BAN03,216,0,10,0
2025-10-05,S007,SKU_BAN04,209,0,10,0
2025-10-05,S007,SKU_CIT01,124,0,2,0
2025-10-05,S007,SKU_CIT02,130,0,2,0
2025-10-05,S007,SKU_CIT03,137,0,2,0
2025-10-05,S007,SKU_CIT04,130,0,3,0
2025-10-05,S007,SKU_TOM01,179,0,10,0
2025-10-05,S007,SKU_TOM02,204,0,11,0
2025-10-05,S007,SKU_TOM03,204,0,8,0
2025-10-05,S007,SKU_TOM04,194,0,8,0
2025-10-05,S007,SKU_ROO01,247,0,5,0
2025-10-05,S007,SKU_ROO02,218,0,4,0
2025-10-05,S007,SKU_ROO03,220,0,4,0
2025-10-05,S007,SKU_ROO04,245,0,5,0
2025-10-05,S008,SKU_BER01,90,0,7,0
2025-10-05,S008,SKU_BER02,91,0,6,0
2025-10-05,S008,SKU_BER03,93,0,8,0
2025-10-05,S008,SKU_BER04,102,0,9,0
2025-10-05,S008,SKU_LEA01,98,0,9,0
2025-10-05,S008,SKU_LEA02,108,0,9,0
2025-10-05,S008,SKU_LEA03,106,0,10,0
2025-10-05,S008,SKU_LEA04,95,0,7,0
2025-10-05,S008,SKU_BAN01,201,0,12,0
2025-10-05,S008,SKU_BAN02,192,0,9,0
2025-10-05,S008,SKU_BAN03,184,0,8,0
2025-10-05,S008,SKU_BAN04,187,0,10,0
2025-10-05,S008,SKU_CIT01,125,0,2,0
2025-10-05,S008,SKU_CIT02,139,0,2,0
2025-10-05,S008,SKU_CIT03,135,0,2,0
2025-10-05,S008,SKU_CIT04,140,0,3,0
2025-10-05,S008,SKU_TOM01,180,0,7,0
2025-10-05,S008,SKU_TOM02,214,0,9,0
2025-10-05,S008,SKU_TOM03,191,0,9,0
2025-10-05,S008,SKU_TOM04,196,0,9,0
2025-10-05,S008,SKU_ROO01,219,0,4,0
2025-10-05,S008,SKU_ROO02,212,0,4,0
2025-10-05,S008,SKU_ROO03,237,0,4,0
2025-10-05,S008,SKU_ROO04,205,0,4,0
2025-10-05,S009,SKU_BER01,101,0,8,0
2025-10-05,S009,SKU_BER02,96,0,9,0
2025-10-05,S009,SKU_BER03,81,0,6,0
2025-10-05,S009,SKU_BER04,83,0,8,0
2025-10-05,S009,SKU_LEA01,107,0,10,0
2025-10-05,S009,SKU_LEA02,122,0,8,0
2025-10-05,S009,SKU_LEA03,121,0,8,0
2025-10-05,S009,SKU_LEA04,115,0,8,0
2025-10-05,S009,SKU_BAN01,204,0,12,0
2025-10-05,S009,SKU_BAN02,221,0,11,0
2025-10-05,S009,SKU_BAN03,200,0,12,0
2025-10-05,S009,SKU_BAN04,214,0,11,0
2025-10-05,S009,SKU_CIT01,114,0,2,0
2025-10-05,S009,SKU_CIT02,127,0,2,0
2025-10-05,S009,SKU_CIT03,138,0,2,0
2025-10-05,S009,SKU_CIT04,145,0,2,0
2025-10-05,S009,SKU_TOM01,151,0,6,0
2025-10-05,S009,SKU_TOM02,208,0,11,0
2025-10-05,S009,SKU_TOM03,191,0,9,0
2025-10-05,S009,SKU_TOM04,194,0,8,0
2025-10-05,S009,SKU_ROO01,202,0,4,0
2025-10-05,S009,SKU_ROO02,187,0,3,0
2025-10-05,S009,SKU_ROO03,246,0,4,0
2025-10-05,S009,SKU_ROO04,252,0,5,0
2025-10-05,S010,SKU_BER01,103,0,7,0
2025-10-05,S010,SKU_BER02,95,0,7,0
2025-10-05,S010,SKU_BER03,83,0,7,0
2025-10-05,S010,SKU_BER04,81,0,7,0
2025-10-05,S010,SKU_LEA01,108,0,9,0
2025-10-05,S010,SKU_LEA02,119,0,8,0
2025-10-05,S010,SKU_LEA03,136,0,9,0
2025-10-05,S010,SKU_LEA04,97,0,6,0
2025-10-05,S010,SKU_BAN01,216,0,9,0
2025-10-05,S010,SKU_BAN02,202,0,11,0
2025-10-05,S010,SKU_BAN03,209,0,12,0
2025-10-05,S010,SKU_BAN04,193,0,9,0
